# Parameters from 
# Tan C, Yang L, Luo R.  How well does Poisson-Boltzmann implicit
# solvent agree with explicit solvent? A quantitative analysis.
# Journal of Physical Chemistry B.  110 (37), 18680-7, 2006.1
DA3     H2'1      0.071800  0.0000  0.0000
DA3     H2'2      0.071800  0.0000  0.0000
DA3     O3'      -0.654900  1.9250  0.0000
DA3     H3T       0.439600  0.0000  0.0000
DA5     H5T       0.442200  0.0000  0.0000
DA5     O5'      -0.631800  1.7900  0.0000
DA5     C5'      -0.006900  2.2500  0.0000
DA5     H5'1      0.075400  0.0000  0.0000
DA5     H5'2      0.075400  0.0000  0.0000
DA5     C4'       0.162900  2.2500  0.0000
DA5     H4'       0.117600  0.0000  0.0000
DA5     O4'      -0.369100  1.3000  0.0000
DA5     C1'       0.043100  2.2500  0.0000
DA5     H1'       0.183800  0.0000  0.0000
DA5     N9       -0.026800  1.7500  0.0000
DA5     C8        0.160700  2.1500  0.0000
DA5     H8        0.187700  0.0000  0.0000
DA5     N7       -0.617500  1.7500  0.0000
DA5     C5        0.072500  1.7500  0.0000
DA5     C6        0.689700  1.7500  0.0000
DA5     N6       -0.912300  2.1000  0.0000
DA5     H61       0.416700  0.0000  0.0000
DA5     H62       0.416700  0.0000  0.0000
DA5     N1       -0.762400  1.7500  0.0000
DA5     C2        0.571600  2.1500  0.0000
DA5     H2        0.059800  0.0000  0.0000
DA5     N3       -0.741700  1.7500  0.0000
DA5     C4        0.380000  1.7500  0.0000
DA5     C3'       0.071300  2.2500  0.0000
DA5     H3'       0.098500  0.0000  0.0000
DA5     C2'      -0.085400  2.2500  0.0000
DA5     H2'1      0.071800  0.0000  0.0000
DA5     H2'2      0.071800  0.0000  0.0000
DA5     O3'      -0.523200  1.3000  0.0000
DAN     H5T       0.442200  0.0000  0.0000
DAN     O5'      -0.631800  1.7900  0.0000
DAN     C5'      -0.006900  2.2500  0.0000
DAN     H5'1      0.075400  0.0000  0.0000
DAN     H5'2      0.075400  0.0000  0.0000
DAN     C4'       0.162900  2.2500  0.0000
DAN     H4'       0.117600  0.0000  0.0000
DAN     O4'      -0.369100  1.3000  0.0000
DAN     C1'       0.043100  2.2500  0.0000
DAN     H1'       0.183800  0.0000  0.0000
DAN     N9       -0.026800  1.7500  0.0000
DAN     C8        0.160700  2.1500  0.0000
DAN     H8        0.187700  0.0000  0.0000
DAN     N7       -0.617500  1.7500  0.0000
DAN     C5        0.072500  1.7500  0.0000
DAN     C6        0.689700  1.7500  0.0000
DAN     N6       -0.912300  2.1000  0.0000
DAN     H61       0.416700  0.0000  0.0000
DAN     H62       0.416700  0.0000  0.0000
DAN     N1       -0.762400  1.7500  0.0000
DAN     C2        0.571600  2.1500  0.0000
DAN     H2        0.059800  0.0000  0.0000
DAN     N3       -0.741700  1.7500  0.0000
DAN     C4        0.380000  1.7500  0.0000
DAN     C3'       0.071300  2.2500  0.0000
DAN     H3'       0.098500  0.0000  0.0000
DAN     C2'      -0.085400  2.2500  0.0000
DAN     H2'1      0.071800  0.0000  0.0000
DAN     H2'2      0.071800  0.0000  0.0000
DAN     O3'      -0.654900  1.9250  0.0000
DAN     H3T       0.439600  0.0000  0.0000
DC      P         1.165900  1.9500  0.0000
DC      O1P      -0.776100  1.2500  0.0000
DC      O2P      -0.776100  1.2500  0.0000
DC      O5'      -0.495400  1.3000  0.0000
DC      C5'      -0.006900  2.2500  0.0000
DC      H5'1      0.075400  0.0000  0.0000
DC      H5'2      0.075400  0.0000  0.0000
DC      C4'       0.162900  2.2500  0.0000
DC      H4'       0.117600  0.0000  0.0000
DC      O4'      -0.369100  1.3000  0.0000
DC      C1'      -0.011600  2.2500  0.0000
DC      H1'       0.196300  0.0000  0.0000
DC      N1       -0.033900  1.7500  0.0000
DC      C6       -0.018300  2.1500  0.0000
DC      H6        0.229300  0.0000  0.0000
DC      C5       -0.522200  2.1500  0.0000
DC      H5        0.186300  0.0000  0.0000
DC      C4        0.843900  1.7500  0.0000
DC      N4       -0.977300  2.1000  0.0000
DC      H41       0.431400  0.0000  0.0000
DC      H42       0.431400  0.0000  0.0000
DC      N3       -0.774800  1.7500  0.0000
DC      C2        0.795900  2.0000  0.0000
DC      O2       -0.654800  1.5700  0.0000
DC      C3'       0.071300  2.2500  0.0000
DC      H3'       0.098500  0.0000  0.0000
DC      C2'      -0.085400  2.2500  0.0000
DC      H2'1      0.071800  0.0000  0.0000
DC      H2'2      0.071800  0.0000  0.0000
DC      O3'      -0.523200  1.3000  0.0000
DC3     P         1.165900  1.9500  0.0000
DC3     O1P      -0.776100  1.2500  0.0000
DC3     O2P      -0.776100  1.2500  0.0000
DC3     O5'      -0.495400  1.3000  0.0000
DC3     C5'      -0.006900  2.2500  0.0000
DC3     H5'1      0.075400  0.0000  0.0000
DC3     H5'2      0.075400  0.0000  0.0000
DC3     C4'       0.162900  2.2500  0.0000
DC3     H4'       0.117600  0.0000  0.0000
DC3     O4'      -0.369100  1.3000  0.0000
DC3     C1'      -0.011600  2.2500  0.0000
DC3     H1'       0.196300  0.0000  0.0000
DC3     N1       -0.033900  1.7500  0.0000
DC3     C6       -0.018300  2.1500  0.0000
DC3     H6        0.229300  0.0000  0.0000
DC3     C5       -0.522200  2.1500  0.0000
DC3     H5        0.186300  0.0000  0.0000
DC3     C4        0.843900  1.7500  0.0000
DC3     N4       -0.977300  2.1000  0.0000
DC3     H41       0.431400  0.0000  0.0000
DC3     H42       0.431400  0.0000  0.0000
DC3     N3       -0.774800  1.7500  0.0000
DC3     C2        0.795900  2.0000  0.0000
DC3     O2       -0.654800  1.5700  0.0000
DC3     C3'       0.071300  2.2500  0.0000
DC3     H3'       0.098500  0.0000  0.0000
DC3     C2'      -0.085400  2.2500  0.0000
DC3     H2'1      0.071800  0.0000  0.0000
DC3     H2'2      0.071800  0.0000  0.0000
DC3     O3'      -0.654900  1.9250  0.0000
DC3     H3T       0.439600  0.0000  0.0000
DC5     H5T       0.442200  0.0000  0.0000
DC5     O5'      -0.631800  1.7900  0.0000
DC5     C5'      -0.006900  2.2500  0.0000
DC5     H5'1      0.075400  0.0000  0.0000
DC5     H5'2      0.075400  0.0000  0.0000
DC5     C4'       0.162900  2.2500  0.0000
DC5     H4'       0.117600  0.0000  0.0000
DC5     O4'      -0.369100  1.3000  0.0000
DC5     C1'      -0.011600  2.2500  0.0000
DC5     H1'       0.196300  0.0000  0.0000
DC5     N1       -0.033900  1.7500  0.0000
DC5     C6       -0.018300  2.1500  0.0000
DC5     H6        0.229300  0.0000  0.0000
DC5     C5       -0.522200  2.1500  0.0000
DC5     H5        0.186300  0.0000  0.0000
DC5     C4        0.843900  1.7500  0.0000
DC5     N4       -0.977300  2.1000  0.0000
DC5     H41       0.431400  0.0000  0.0000
DC5     H42       0.431400  0.0000  0.0000
DC5     N3       -0.774800  1.7500  0.0000
DC5     C2        0.795900  2.0000  0.0000
DC5     O2       -0.654800  1.5700  0.0000
DC5     C3'       0.071300  2.2500  0.0000
DC5     H3'       0.098500  0.0000  0.0000
DC5     C2'      -0.085400  2.2500  0.0000
DC5     H2'1      0.071800  0.0000  0.0000
DC5     H2'2      0.071800  0.0000  0.0000
DC5     O3'      -0.523200  1.3000  0.0000
DCN     H5T       0.442200  0.0000  0.0000
DCN     O5'      -0.631800  1.7900  0.0000
DCN     C5'      -0.006900  2.2500  0.0000
DCN     H5'1      0.075400  0.0000  0.0000
DCN     H5'2      0.075400  0.0000  0.0000
DCN     C4'       0.162900  2.2500  0.0000
DCN     H4'       0.117600  0.0000  0.0000
DCN     O4'      -0.369100  1.3000  0.0000
DCN     C1'      -0.011600  2.2500  0.0000
DCN     H1'       0.196300  0.0000  0.0000
DCN     N1       -0.033900  1.7500  0.0000
DCN     C6       -0.018300  2.1500  0.0000
DCN     H6        0.229300  0.0000  0.0000
DCN     C5       -0.522200  2.1500  0.0000
DCN     H5        0.186300  0.0000  0.0000
DCN     C4        0.843900  1.7500  0.0000
DCN     N4       -0.977300  2.1000  0.0000
DCN     H41       0.431400  0.0000  0.0000
DCN     H42       0.431400  0.0000  0.0000
DCN     N3       -0.774800  1.7500  0.0000
DCN     C2        0.795900  2.0000  0.0000
DCN     O2       -0.654800  1.5700  0.0000
DCN     C3'       0.071300  2.2500  0.0000
DCN     H3'       0.098500  0.0000  0.0000
DCN     C2'      -0.085400  2.2500  0.0000
DCN     H2'1      0.071800  0.0000  0.0000
DCN     H2'2      0.071800  0.0000  0.0000
DCN     O3'      -0.654900  1.9250  0.0000
DCN     H3T       0.439600  0.0000  0.0000
DG      P         1.165900  1.9500  0.0000
DG      O1P      -0.776100  1.2500  0.0000
DG      O2P      -0.776100  1.2500  0.0000
DG      O5'      -0.495400  1.3000  0.0000
DG      C5'      -0.006900  2.2500  0.0000
DG      H5'1      0.075400  0.0000  0.0000
DG      H5'2      0.075400  0.0000  0.0000
DG      C4'       0.162900  2.2500  0.0000
DG      H4'       0.117600  0.0000  0.0000
DG      O4'      -0.369100  1.3000  0.0000
DG      C1'       0.035800  2.2500  0.0000
DG      H1'       0.174600  0.0000  0.0000
DG      N9        0.057700  1.7500  0.0000
DG      C8        0.073600  2.1500  0.0000
DG      H8        0.199700  0.0000  0.0000
DG      N7       -0.572500  1.7500  0.0000
DG      C5        0.199100  1.7500  0.0000
DG      C6        0.491800  2.0000  0.0000
DG      O6       -0.569900  1.5700  0.0000
DG      N1       -0.505300  2.1300  0.0000
DG      H1        0.352000  0.0000  0.0000
DG      C2        0.743200  1.7500  0.0000
DG      N2       -0.923000  2.1000  0.0000
DG      H21       0.423500  0.0000  0.0000
DG      H22       0.423500  0.0000  0.0000
DG      N3       -0.663600  1.7500  0.0000
DG      C4        0.181400  1.7500  0.0000
DG      C3'       0.071300  2.2500  0.0000
DG      H3'       0.098500  0.0000  0.0000
DG      C2'      -0.085400  2.2500  0.0000
DG      H2'1      0.071800  0.0000  0.0000
DG      H2'2      0.071800  0.0000  0.0000
DG      O3'      -0.523200  1.3000  0.0000
DG3     P         1.165900  1.9500  0.0000
DG3     O1P      -0.776100  1.2500  0.0000
DG3     O2P      -0.776100  1.2500  0.0000
DG3     O5'      -0.495400  1.3000  0.0000
DG3     C5'      -0.006900  2.2500  0.0000
DG3     H5'1      0.075400  0.0000  0.0000
DG3     H5'2      0.075400  0.0000  0.0000
DG3     C4'       0.162900  2.2500  0.0000
DG3     H4'       0.117600  0.0000  0.0000
DG3     O4'      -0.369100  1.3000  0.0000
DG3     C1'       0.035800  2.2500  0.0000
DG3     H1'       0.174600  0.0000  0.0000
DG3     N9        0.057700  1.7500  0.0000
DG3     C8        0.073600  2.1500  0.0000
DG3     H8        0.199700  0.0000  0.0000
DG3     N7       -0.572500  1.7500  0.0000
DG3     C5        0.199100  1.7500  0.0000
DG3     C6        0.491800  2.0000  0.0000
DG3     O6       -0.569900  1.5700  0.0000
DG3     N1       -0.505300  2.1300  0.0000
DG3     H1        0.352000  0.0000  0.0000
DG3     C2        0.743200  1.7500  0.0000
DG3     N2       -0.923000  2.1000  0.0000
DG3     H21       0.423500  0.0000  0.0000
DG3     H22       0.423500  0.0000  0.0000
DG3     N3       -0.663600  1.7500  0.0000
DG3     C4        0.181400  1.7500  0.0000
DG3     C3'       0.071300  2.2500  0.0000
DG3     H3'       0.098500  0.0000  0.0000
DG3     C2'      -0.085400  2.2500  0.0000
DG3     H2'1      0.071800  0.0000  0.0000
DG3     H2'2      0.071800  0.0000  0.0000
DG3     O3'      -0.654900  1.9250  0.0000
DG3     H3T       0.439600  0.0000  0.0000
DG5     H5T       0.442200  0.0000  0.0000
DG5     O5'      -0.631800  1.7900  0.0000
DG5     C5'      -0.006900  2.2500  0.0000
DG5     H5'1      0.075400  0.0000  0.0000
DG5     H5'2      0.075400  0.0000  0.0000
DG5     C4'       0.162900  2.2500  0.0000
DG5     H4'       0.117600  0.0000  0.0000
DG5     O4'      -0.369100  1.3000  0.0000
DG5     C1'       0.035800  2.2500  0.0000
DG5     H1'       0.174600  0.0000  0.0000
DG5     N9        0.057700  1.7500  0.0000
DG5     C8        0.073600  2.1500  0.0000
DG5     H8        0.199700  0.0000  0.0000
DG5     N7       -0.572500  1.7500  0.0000
DG5     C5        0.199100  1.7500  0.0000
DG5     C6        0.491800  2.0000  0.0000
DG5     O6       -0.569900  1.5700  0.0000
DG5     N1       -0.505300  2.1300  0.0000
DG5     H1        0.352000  0.0000  0.0000
DG5     C2        0.743200  1.7500  0.0000
DG5     N2       -0.923000  2.1000  0.0000
DG5     H21       0.423500  0.0000  0.0000
DG5     H22       0.423500  0.0000  0.0000
DG5     N3       -0.663600  1.7500  0.0000
DG5     C4        0.181400  1.7500  0.0000
DG5     C3'       0.071300  2.2500  0.0000
DG5     H3'       0.098500  0.0000  0.0000
DG5     C2'      -0.085400  2.2500  0.0000
DG5     H2'1      0.071800  0.0000  0.0000
DG5     H2'2      0.071800  0.0000  0.0000
DG5     O3'      -0.523200  1.3000  0.0000
DGN     H5T       0.442200  0.0000  0.0000
DGN     O5'      -0.631800  1.7900  0.0000
DGN     C5'      -0.006900  2.2500  0.0000
DGN     H5'1      0.075400  0.0000  0.0000
DGN     H5'2      0.075400  0.0000  0.0000
DGN     C4'       0.162900  2.2500  0.0000
DGN     H4'       0.117600  0.0000  0.0000
DGN     O4'      -0.369100  1.3000  0.0000
DGN     C1'       0.035800  2.2500  0.0000
DGN     H1'       0.174600  0.0000  0.0000
DGN     N9        0.057700  1.7500  0.0000
DGN     C8        0.073600  2.1500  0.0000
DGN     H8        0.199700  0.0000  0.0000
DGN     N7       -0.572500  1.7500  0.0000
DGN     C5        0.199100  1.7500  0.0000
DGN     C6        0.491800  2.0000  0.0000
DGN     O6       -0.569900  1.5700  0.0000
DGN     N1       -0.505300  2.1300  0.0000
DGN     H1        0.352000  0.0000  0.0000
DGN     C2        0.743200  1.7500  0.0000
DGN     N2       -0.923000  2.1000  0.0000
DGN     H21       0.423500  0.0000  0.0000
DGN     H22       0.423500  0.0000  0.0000
DGN     N3       -0.663600  1.7500  0.0000
DGN     C4        0.181400  1.7500  0.0000
DGN     C3'       0.071300  2.2500  0.0000
DGN     H3'       0.098500  0.0000  0.0000
DGN     C2'      -0.085400  2.2500  0.0000
DGN     H2'1      0.071800  0.0000  0.0000
DGN     H2'2      0.071800  0.0000  0.0000
DGN     O3'      -0.654900  1.9250  0.0000
DGN     H3T       0.439600  0.0000  0.0000
DT      P         1.165900  1.9500  0.0000
DT      O1P      -0.776100  1.2500  0.0000
DT      O2P      -0.776100  1.2500  0.0000
DT      O5'      -0.495400  1.3000  0.0000
DT      C5'      -0.006900  2.2500  0.0000
DT      H5'1      0.075400  0.0000  0.0000
DT      H5'2      0.075400  0.0000  0.0000
DT      C4'       0.162900  2.2500  0.0000
DT      H4'       0.117600  0.0000  0.0000
DT      O4'      -0.369100  1.3000  0.0000
DT      C1'       0.068000  2.2500  0.0000
DT      H1'       0.180400  0.0000  0.0000
DT      N1       -0.023900  1.7500  0.0000
DT      C6       -0.220900  2.1500  0.0000
DT      H6        0.260700  0.0000  0.0000
DT      C5        0.002500  1.7500  0.0000
DT      C7       -0.226900  2.2500  0.0000
DT      H71       0.077000  0.0000  0.0000
DT      H72       0.077000  0.0000  0.0000
DT      H73       0.077000  0.0000  0.0000
DT      C4        0.519400  2.0000  0.0000
DT      O4       -0.556300  1.5700  0.0000
DT      N3       -0.434000  2.1300  0.0000
DT      H3        0.342000  0.0000  0.0000
DT      C2        0.567700  2.0000  0.0000
DT      O2       -0.588100  1.5700  0.0000
DT      C3'       0.071300  2.2500  0.0000
DT      H3'       0.098500  0.0000  0.0000
DT      C2'      -0.085400  2.2500  0.0000
DT      H2'1      0.071800  0.0000  0.0000
DT      H2'2      0.071800  0.0000  0.0000
DT      O3'      -0.523200  1.3000  0.0000
DT3     P         1.165900  1.9500  0.0000
DT3     O1P      -0.776100  1.2500  0.0000
DT3     O2P      -0.776100  1.2500  0.0000
DT3     O5'      -0.495400  1.3000  0.0000
DT3     C5'      -0.006900  2.2500  0.0000
DT3     H5'1      0.075400  0.0000  0.0000
DT3     H5'2      0.075400  0.0000  0.0000
DT3     C4'       0.162900  2.2500  0.0000
DT3     H4'       0.117600  0.0000  0.0000
DT3     O4'      -0.369100  1.3000  0.0000
DT3     C1'       0.068000  2.2500  0.0000
DT3     H1'       0.180400  0.0000  0.0000
DT3     N1       -0.023900  1.7500  0.0000
DT3     C6       -0.220900  2.1500  0.0000
DT3     H6        0.260700  0.0000  0.0000
DT3     C5        0.002500  1.7500  0.0000
DT3     C7       -0.226900  2.2500  0.0000
DT3     H71       0.077000  0.0000  0.0000
DT3     H72       0.077000  0.0000  0.0000
DT3     H73       0.077000  0.0000  0.0000
DT3     C4        0.519400  2.0000  0.0000
DT3     O4       -0.556300  1.5700  0.0000
DT3     N3       -0.434000  2.1300  0.0000
DT3     H3        0.342000  0.0000  0.0000
DT3     C2        0.567700  2.0000  0.0000
DT3     O2       -0.588100  1.5700  0.0000
DT3     C3'       0.071300  2.2500  0.0000
DT3     H3'       0.098500  0.0000  0.0000
DT3     C2'      -0.085400  2.2500  0.0000
DT3     H2'1      0.071800  0.0000  0.0000
DT3     H2'2      0.071800  0.0000  0.0000
DT3     O3'      -0.654900  1.9250  0.0000
DT3     H3T       0.439600  0.0000  0.0000
DT5     H5T       0.442200  0.0000  0.0000
DT5     O5'      -0.631800  1.7900  0.0000
DT5     C5'      -0.006900  2.2500  0.0000
DT5     H5'1      0.075400  0.0000  0.0000
DT5     H5'2      0.075400  0.0000  0.0000
DT5     C4'       0.162900  2.2500  0.0000
DT5     H4'       0.117600  0.0000  0.0000
DT5     O4'      -0.369100  1.3000  0.0000
DT5     C1'       0.068000  2.2500  0.0000
DT5     H1'       0.180400  0.0000  0.0000
DT5     N1       -0.023900  1.7500  0.0000
DT5     C6       -0.220900  2.1500  0.0000
DT5     H6        0.260700  0.0000  0.0000
DT5     C5        0.002500  1.7500  0.0000
DT5     C7       -0.226900  2.2500  0.0000
DT5     H71       0.077000  0.0000  0.0000
DT5     H72       0.077000  0.0000  0.0000
DT5     H73       0.077000  0.0000  0.0000
DT5     C4        0.519400  2.0000  0.0000
DT5     O4       -0.556300  1.5700  0.0000
DT5     N3       -0.434000  2.1300  0.0000
DT5     H3        0.342000  0.0000  0.0000
DT5     C2        0.567700  2.0000  0.0000
DT5     O2       -0.588100  1.5700  0.0000
DT5     C3'       0.071300  2.2500  0.0000
DT5     H3'       0.098500  0.0000  0.0000
DT5     C2'      -0.085400  2.2500  0.0000
DT5     H2'1      0.071800  0.0000  0.0000
DT5     H2'2      0.071800  0.0000  0.0000
DT5     O3'      -0.523200  1.3000  0.0000
DTN     H5T       0.442200  0.0000  0.0000
DTN     O5'      -0.631800  1.7900  0.0000
DTN     C5'      -0.006900  2.2500  0.0000
DTN     H5'1      0.075400  0.0000  0.0000
DTN     H5'2      0.075400  0.0000  0.0000
DTN     C4'       0.162900  2.2500  0.0000
DTN     H4'       0.117600  0.0000  0.0000
DTN     O4'      -0.369100  1.3000  0.0000
DTN     C1'       0.068000  2.2500  0.0000
DTN     H1'       0.180400  0.0000  0.0000
DTN     N1       -0.023900  1.7500  0.0000
DTN     C6       -0.220900  2.1500  0.0000
DTN     H6        0.260700  0.0000  0.0000
DTN     C5        0.002500  1.7500  0.0000
DTN     C7       -0.226900  2.2500  0.0000
DTN     H71       0.077000  0.0000  0.0000
DTN     H72       0.077000  0.0000  0.0000
DTN     H73       0.077000  0.0000  0.0000
DTN     C4        0.519400  2.0000  0.0000
DTN     O4       -0.556300  1.5700  0.0000
DTN     N3       -0.434000  2.1300  0.0000
DTN     H3        0.342000  0.0000  0.0000
DTN     C2        0.567700  2.0000  0.0000
DTN     O2       -0.588100  1.5700  0.0000
DTN     C3'       0.071300  2.2500  0.0000
DTN     H3'       0.098500  0.0000  0.0000
